Seq_id	Size	Description
1	4503487	CP045163.1
2	4605437	CP009836.1
3	4662886	CP009785.1
4	4659530	CP009723.1
5	4702289	CP000308.1
6	4596548	CP045158.1
7	4517345	CP000668.1
8	4528383	CP006762.1
9	4556337	CP009973.1
10	4563069	CP010293.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
1	+	3277203	3280187	2985
2	+	255042	258026	2985
3	-	2180234	2177245	2990
4	-	445167	442178	2990
5	+	2914171	2917161	2991
6	-	1078017	1075033	2985
7	+	3130642	3133626	2985
8	+	1350576	1353560	2985
9	-	3999900	3996911	2990
10	+	2903175	2906165	2991
--------------------------------------------------------------------------------
Block #230
Seq_id	Strand	Start	End	Length
1	-	4376480	4350343	26138
2	+	1181166	1207303	26138
3	+	1563108	1589230	26123
4	+	4488793	4514915	26123
5	+	4071017	4097154	26138
6	+	90509	116646	26138
7	+	251809	277959	26151
8	+	2987338	3013467	26130
9	-	3447658	3421536	26123
10	-	4294845	4268708	26138
--------------------------------------------------------------------------------
Block #231
Seq_id	Strand	Start	End	Length
1	-	2252141	2242043	10099
2	-	3837416	3827318	10099
3	+	3055626	3066488	10863
4	+	1318832	1329694	10863
5	-	1872455	1861703	10753
6	+	2107121	2117243	10123
7	+	932895	943769	10875
8	-	20852	9978	10875
9	+	317351	328213	10863
10	+	1454561	1465345	10785
--------------------------------------------------------------------------------
Block #232
Seq_id	Strand	Start	End	Length
1	+	3719157	3740777	21621
2	+	698331	719951	21621
3	-	1733830	1712210	21621
4	-	4659530	4637910	21621
5	+	84684	106303	21620
6	-	633899	612279	21621
7	+	4100220	4121815	21596
8	+	1581517	1603127	21611
9	-	3554878	3533257	21622
10	+	262758	284378	21621
--------------------------------------------------------------------------------
Block #233
Seq_id	Strand	Start	End	Length
1	-	158436	153394	5043
2	-	1641064	1636022	5043
3	-	819878	814821	5058
4	-	3749470	3744422	5049
5	-	3641176	3636128	5049
6	-	4460320	4455269	5052
7	+	113467	118515	5049
8	+	2122379	2127427	5049
9	-	2642948	2637900	5049
10	-	3736017	3730969	5049
--------------------------------------------------------------------------------
Block #234
Seq_id	Strand	Start	End	Length
1	-	2507200	2473521	33680
2	-	4092474	4058795	33680
3	-	3823780	3790135	33646
4	-	2090377	2056716	33662
5	-	2138403	2104724	33680
6	+	1848532	1882249	33718
7	-	2064186	2030319	33868
8	-	284381	250529	33853
9	-	981258	947597	33662
10	-	1879717	1846054	33664
--------------------------------------------------------------------------------
Block #235
Seq_id	Strand	Start	End	Length
1	-	4277678	4231376	46303
2	+	1279971	1326274	46304
3	+	1663836	1710255	46420
4	+	4589528	4635956	46429
5	+	4169808	4216229	46422
6	+	191282	237676	46395
7	+	350584	396850	46267
8	+	3086266	3132307	46042
9	+	3484874	3531302	46429
10	-	3336500	3290079	46422
--------------------------------------------------------------------------------
Block #236
Seq_id	Strand	Start	End	Length
1	-	2589119	2586580	2540
2	-	4172426	4169887	2540
3	+	2875534	2878073	2540
4	+	1138745	1141284	2540
5	-	2222486	2219947	2540
6	+	1768518	1771057	2540
7	-	2142977	2140438	2540
8	-	364550	362011	2540
9	+	137262	139801	2540
--------------------------------------------------------------------------------
Block #237
Seq_id	Strand	Start	End	Length
1	+	2545438	2547122	1685
2	+	4128751	4130435	1685
3	-	2919479	2917795	1685
4	-	1182690	1181006	1685
5	+	2177343	2179027	1685
6	-	1812224	1810540	1685
7	+	2099120	2100804	1685
8	+	319316	321000	1685
9	-	181207	179523	1685
--------------------------------------------------------------------------------
Block #238
Seq_id	Strand	Start	End	Length
1	-	362584	353415	9170
2	-	1845192	1836023	9170
3	+	595371	604540	9170
4	+	3524971	3534140	9170
5	+	4379894	4389063	9170
6	+	4079926	4089095	9170
7	+	3686832	3696001	9170
8	-	2528326	2519153	9174
9	+	2415780	2424949	9170
--------------------------------------------------------------------------------
Block #239
Seq_id	Strand	Start	End	Length
1	+	3850703	3894738	44036
2	+	829887	873922	44036
3	+	715114	759150	44037
4	+	3644714	3688751	44038
5	+	4501129	4545166	44038
6	-	502326	458292	44035
7	+	4231657	4275724	44068
8	-	2235036	2190969	44068
9	+	2536234	2580271	44038
--------------------------------------------------------------------------------
Block #240
Seq_id	Strand	Start	End	Length
1	+	2615585	2624457	8873
2	+	4198892	4207764	8873
3	-	2848999	2840127	8873
4	-	1112210	1103338	8873
5	+	2244356	2253228	8873
6	-	1742052	1733180	8873
7	+	2169514	2178370	8857
8	+	391087	399943	8857
9	-	110727	101855	8873
--------------------------------------------------------------------------------
Block #241
Seq_id	Strand	Start	End	Length
1	-	2585562	2583203	2360
2	-	4168869	4166510	2360
3	+	2879091	2881604	2514
4	+	1142302	1144815	2514
5	-	2218929	2216570	2360
6	+	1772075	1774588	2514
7	-	2139420	2137061	2360
8	-	360993	358524	2470
9	+	140819	143332	2514
--------------------------------------------------------------------------------
Block #242
Seq_id	Strand	Start	End	Length
1	-	1423380	1406444	16937
2	-	2907777	2890841	16937
3	+	4167851	4184787	16937
4	+	2434463	2451399	16937
5	-	713694	696758	16937
6	+	2980260	2997196	16937
7	+	2690164	2707105	16942
8	+	910199	927136	16938
9	+	1325336	1342272	16937
--------------------------------------------------------------------------------
Block #243
Seq_id	Strand	Start	End	Length
1	+	722842	740592	17751
2	+	2207357	2225107	17751
3	-	230556	212149	18408
4	-	3160155	3141748	18408
5	-	3415194	3397444	17751
6	-	3717747	3699997	17751
7	+	557803	575541	17739
8	+	3293250	3311000	17751
9	-	2050980	2032573	18408
--------------------------------------------------------------------------------
Block #244
Seq_id	Strand	Start	End	Length
1	+	3473506	3474928	1423
2	+	452593	454015	1423
3	-	1981640	1980241	1400
4	-	245871	244472	1400
7	-	3471156	3469800	1357
8	-	2882154	2880755	1400
9	-	3800758	3799359	1400
--------------------------------------------------------------------------------
Block #245
Seq_id	Strand	Start	End	Length
1	-	2379970	2378879	1092
2	-	3965248	3964157	1092
3	+	2920549	2921640	1092
4	+	1183760	1184851	1092
5	-	2007139	2006048	1092
6	+	1977345	1978436	1092
7	+	797817	798892	1076
8	-	155552	154477	1076
9	+	182277	183368	1092
--------------------------------------------------------------------------------
Block #246
Seq_id	Strand	Start	End	Length
1	-	2051767	2039195	12573
2	-	3637040	3624468	12573
3	+	3268237	3281519	13283
4	+	1534776	1548057	13282
5	-	1675441	1662158	13284
6	+	2307646	2320218	12573
7	+	1131699	1143825	12127
8	-	4350330	4338157	12174
9	+	524554	537836	13283
--------------------------------------------------------------------------------
Block #247
Seq_id	Strand	Start	End	Length
1	+	2547123	2582937	35815
2	+	4130436	4166244	35809
3	-	2917794	2882013	35782
4	-	1181005	1145224	35782
5	+	2180487	2216304	35818
6	-	1810539	1774997	35543
7	+	2100805	2136795	35991
8	+	321304	356617	35314
9	-	179522	143810	35713
--------------------------------------------------------------------------------
Block #248
Seq_id	Strand	Start	End	Length
1	+	1424881	1428607	3727
2	+	2909278	2913004	3727
3	-	4164391	4160665	3727
4	-	2431003	2427277	3727
5	+	715195	718921	3727
6	-	2978759	2975033	3727
7	-	2688663	2684937	3727
8	-	910198	906478	3721
9	-	1321876	1318150	3727
--------------------------------------------------------------------------------
Block #249
Seq_id	Strand	Start	End	Length
1	+	2590137	2610919	20783
2	+	4173444	4194226	20783
3	-	2874516	2853665	20852
4	-	1137727	1116876	20852
5	+	2223504	2244355	20852
6	-	1767500	1746718	20783
7	+	2143995	2164848	20854
8	+	365568	386421	20854
9	-	136244	115393	20852
--------------------------------------------------------------------------------
Block #250
Seq_id	Strand	Start	End	Length
3	-	2771605	2770595	1011
4	-	1034814	1033805	1010
--------------------------------------------------------------------------------
Block #251
Seq_id	Strand	Start	End	Length
1	-	722841	712898	9944
2	-	2207356	2197413	9944
3	+	230557	240500	9944
4	+	3160156	3170099	9944
5	+	3417154	3427097	9944
6	+	3717748	3727691	9944
7	-	557802	547868	9935
8	-	3293249	3283315	9935
9	+	2050981	2060924	9944
--------------------------------------------------------------------------------
Block #252
Seq_id	Strand	Start	End	Length
1	+	2028253	2039194	10942
2	+	3613526	3624467	10942
3	-	3292461	3281520	10942
4	-	1558999	1548058	10942
5	+	1651216	1662157	10942
6	-	2331160	2320219	10942
7	-	1156282	1145328	10955
8	+	4326458	4337493	11036
9	-	548778	537837	10942
--------------------------------------------------------------------------------
Block #253
Seq_id	Strand	Start	End	Length
1	+	2137947	2139367	1421
2	+	3723220	3724640	1421
3	+	3117576	3119005	1430
4	+	1384080	1385509	1430
6	-	2221351	2219931	1421
7	+	981543	983610	2068
8	-	4500539	4498472	2068
9	+	373854	375283	1430
--------------------------------------------------------------------------------
Block #254
Seq_id	Strand	Start	End	Length
1	+	1028839	1031116	2278
2	-	2281895	2279618	2278
3	-	4526790	4524513	2278
4	-	2793491	2791214	2278
5	+	3736474	3738751	2278
6	+	3643210	3645487	2278
9	-	1684315	1682038	2278
10	-	3881823	3879546	2278
--------------------------------------------------------------------------------
Block #255
Seq_id	Strand	Start	End	Length
3	-	4359764	4349377	10388
4	-	2626380	2615993	10388
5	+	1223723	1234823	11101
6	-	3195549	3184449	11101
7	-	2882844	2872457	10388
8	-	1102783	1092397	10387
9	-	1517179	1506819	10361
10	+	2338987	2350087	11101
--------------------------------------------------------------------------------
Block #256
Seq_id	Strand	Start	End	Length
1	-	1028838	1021686	7153
2	+	2281896	2289048	7153
3	+	4526791	4533943	7153
4	+	2793492	2800644	7153
5	-	3736473	3729321	7153
6	-	3643209	3636057	7153
9	+	1684316	1691468	7153
10	+	3883781	3890933	7153
--------------------------------------------------------------------------------
Block #257
Seq_id	Strand	Start	End	Length
1	-	1019750	1018222	1529
2	+	2290984	2292512	1529
3	+	4535879	4537406	1528
4	+	2802580	2804107	1528
5	-	3727385	3725146	2240
6	-	3634121	3632593	1529
9	+	1693404	1694931	1528
10	+	3892869	3895108	2240
--------------------------------------------------------------------------------
Block #258
Seq_id	Strand	Start	End	Length
1	-	1016222	1013195	3028
2	+	2294512	2297539	3028
3	+	4539406	4542433	3028
4	+	2806107	2809134	3028
5	-	3723146	3720119	3028
6	-	3630593	3627566	3028
9	+	1696931	1699958	3028
10	+	3897108	3900135	3028
--------------------------------------------------------------------------------
Block #259
Seq_id	Strand	Start	End	Length
1	+	763799	774629	10831
2	+	2248289	2259119	10831
3	-	180033	169202	10832
4	-	3109589	3098758	10832
5	-	3770071	3759240	10832
6	-	3676814	3665983	10832
9	-	2000420	1989589	10832
10	+	176985	187816	10832
--------------------------------------------------------------------------------
Block #260
Seq_id	Strand	Start	End	Length
1	+	2025738	2028252	2515
2	+	3611011	3613525	2515
3	-	3294976	3292462	2515
4	-	1561514	1559000	2515
6	-	2333675	2331161	2515
7	-	1158422	1156283	2140
8	+	4324318	4326457	2140
9	-	551293	548779	2515
--------------------------------------------------------------------------------
Block #261
Seq_id	Strand	Start	End	Length
1	-	793148	774630	18519
2	-	2277639	2259120	18520
3	+	150623	169201	18579
4	+	3080207	3098757	18551
5	+	3740731	3759239	18509
6	+	3647467	3665982	18516
9	+	1971038	1989588	18551
10	-	3879545	3861152	18394
--------------------------------------------------------------------------------
Block #262
Seq_id	Strand	Start	End	Length
1	-	757251	743280	13972
2	-	2241742	2227795	13948
3	+	182155	196341	14187
4	+	3111711	3125897	14187
5	+	3772193	3786403	14211
6	+	3683362	3697309	13948
9	+	2002542	2016728	14187
10	-	170437	156259	14179
--------------------------------------------------------------------------------
Block #263
Seq_id	Strand	Start	End	Length
1	-	1891188	1889920	1269
2	-	3476432	3475164	1269
3	+	3432186	3433486	1301
4	+	1698754	1700062	1309
5	-	1524523	1523247	1277
6	+	2468178	2469446	1269
9	+	688510	689818	1309
10	+	1936409	1937693	1285
--------------------------------------------------------------------------------
Block #264
Seq_id	Strand	Start	End	Length
1	+	2015189	2024668	9480
2	+	3600462	3609941	9480
3	-	3305525	3296046	9480
4	-	1572063	1562584	9480
6	-	2344224	2334745	9480
7	-	1168023	1158703	9321
8	+	4314717	4324181	9465
9	-	561842	552363	9480
--------------------------------------------------------------------------------
Block #265
Seq_id	Strand	Start	End	Length
1	-	2615584	2610920	4665
2	-	4198891	4194227	4665
3	+	2849000	2853664	4665
4	+	1112211	1116875	4665
6	+	1742053	1746717	4665
7	-	2169513	2164849	4665
8	-	391086	386422	4665
9	+	110728	115392	4665
--------------------------------------------------------------------------------
Block #266
Seq_id	Strand	Start	End	Length
1	-	2136728	2134440	2289
2	-	3722001	3719713	2289
3	-	3102193	3099905	2289
4	-	1365385	1363097	2289
6	+	2222570	2224858	2289
7	-	980324	978036	2289
8	+	4501758	4504046	2289
9	-	363903	361615	2289
--------------------------------------------------------------------------------
Block #267
Seq_id	Strand	Start	End	Length
1	-	1007709	994137	13573
2	+	2303025	2316600	13576
3	+	4547919	4561522	13604
4	+	2814620	2828223	13604
5	-	3714633	3701030	13604
6	-	3622080	3608494	13587
9	+	1705444	1719047	13604
10	+	3905621	3919224	13604
--------------------------------------------------------------------------------
Block #268
Seq_id	Strand	Start	End	Length
1	+	956752	959956	3205
2	-	2353966	2350782	3185
3	-	4598863	4595708	3156
4	-	2865565	2862410	3156
5	-	346596	343422	3175
6	+	3571152	3574337	3186
9	-	1756389	1753234	3156
--------------------------------------------------------------------------------
Block #269
Seq_id	Strand	Start	End	Length
2	-	3408721	3374367	34355
3	+	3499933	3534287	34355
4	+	1766514	1800868	34355
5	-	1454846	1420520	34327
6	+	2477303	2511657	34355
7	+	1364058	1398786	34729
8	-	4118754	4084026	34729
--------------------------------------------------------------------------------
Block #270
Seq_id	Strand	Start	End	Length
2	+	3408722	3414630	5909
3	-	3499932	3494024	5909
4	-	1766513	1760605	5909
5	+	1454847	1460752	5906
6	-	2477302	2471401	5902
7	-	1362988	1357200	5789
8	+	4119824	4125612	5789
--------------------------------------------------------------------------------
Block #271
Seq_id	Strand	Start	End	Length
3	+	2996953	2998678	1726
4	+	1260162	1261887	1726
5	-	1930519	1928794	1726
7	+	874187	875912	1726
8	-	79182	77457	1726
9	+	258680	260405	1726
10	-	1668207	1666482	1726
--------------------------------------------------------------------------------
Block #272
Seq_id	Strand	Start	End	Length
1	+	3896693	3898850	2158
2	+	875877	878034	2158
5	+	4030186	4032343	2158
6	-	456337	454180	2158
7	+	4277679	4279836	2158
8	-	2189014	2186857	2158
10	+	4396954	4399111	2158
--------------------------------------------------------------------------------
Block #273
Seq_id	Strand	Start	End	Length
3	+	2990078	2993646	3569
4	+	1253287	1256855	3569
5	-	1937394	1933826	3569
7	+	867312	870880	3569
8	-	86057	82489	3569
9	+	251805	255373	3569
10	-	1675082	1671514	3569
--------------------------------------------------------------------------------
Block #274
Seq_id	Strand	Start	End	Length
2	-	3473210	3426320	46891
3	+	3435442	3482334	46893
4	+	1702017	1748915	46899
5	-	1521292	1474401	46892
7	+	1298640	1345491	46852
8	-	4184162	4137321	46842
--------------------------------------------------------------------------------
Block #275
Seq_id	Strand	Start	End	Length
7	+	1295899	1296958	1060
8	-	4186879	4185820	1060
--------------------------------------------------------------------------------
Block #276
Seq_id	Strand	Start	End	Length
2	+	3414631	3426319	11689
3	-	3494023	3482335	11689
4	-	1760604	1748916	11689
5	+	1460753	1472442	11690
7	-	1357199	1345492	11708
8	+	4125613	4137320	11708
--------------------------------------------------------------------------------
Block #277
Seq_id	Strand	Start	End	Length
5	+	1249599	1250654	1056
5	+	1020816	1021871	1056
6	-	3164180	3163125	1056
6	-	3169673	3168618	1056
10	+	2364863	2365918	1056
10	-	2081962	2080907	1056
--------------------------------------------------------------------------------
Block #278
Seq_id	Strand	Start	End	Length
3	-	207721	197783	9939
4	-	3137320	3127339	9982
5	-	3393034	3383153	9882
8	+	3317172	3326993	9822
9	-	2028145	2018171	9975
--------------------------------------------------------------------------------
Block #279
Seq_id	Strand	Start	End	Length
3	+	3111203	3116635	5433
3	+	3105772	3111202	5431
4	+	1377706	1383139	5434
4	+	1368964	1374396	5433
9	+	367481	372913	5433
--------------------------------------------------------------------------------
Block #280
Seq_id	Strand	Start	End	Length
1	+	1423381	1424880	1500
2	+	2907778	2909277	1500
5	+	713695	715194	1500
6	-	2980259	2978760	1500
7	-	2690163	2688664	1500
--------------------------------------------------------------------------------
Block #281
Seq_id	Strand	Start	End	Length
6	+	869062	870063	1002
10	-	3165960	3164959	1002
--------------------------------------------------------------------------------
Block #282
Seq_id	Strand	Start	End	Length
1	-	761677	759397	2281
2	-	2246167	2243887	2281
6	+	3678936	3681216	2281
10	-	174863	172583	2281
--------------------------------------------------------------------------------
Block #283
Seq_id	Strand	Start	End	Length
3	+	3103412	3105771	2360
4	+	1375346	1377705	2360
4	+	1366604	1368963	2360
9	+	365122	367480	2359
--------------------------------------------------------------------------------
Block #284
Seq_id	Strand	Start	End	Length
5	+	1234824	1249598	14775
6	-	3184448	3169674	14775
10	+	2350088	2364862	14775
--------------------------------------------------------------------------------
Block #285
Seq_id	Strand	Start	End	Length
5	-	1253259	1250655	2605
6	+	3166046	3168617	2572
10	-	2368517	2365919	2599
--------------------------------------------------------------------------------
Block #286
Seq_id	Strand	Start	End	Length
7	+	3268349	3275235	6887
8	+	1488256	1495142	6887
--------------------------------------------------------------------------------
